"","x"
"ABCC6",1.19942051671057
"ABCG5",0.805462690478294
"AKT2",0.257007464357479
"ASIP",1.62090062779544
"ATG10",-0.0696144852834218
"B3GNTL1",0.866403216818844
"BMPER",1.65207625322283
"C11orf16",0.411868460126986
"C3AR1",0.0199709467160303
"C8orf59",-0.0530425527655208
"CAMK1G",0.19351873598513
"CCDC57",0.652885263506845
"CCL11",-0.242892335760204
"CD247",2.13171203526153
"CD3E",1.93278484750574
"CEBPE",0.786645676431428
"CLEC4A",0.106081483651325
"CLEC5A",-0.578233733422107
"CLSTN2",-1.24322932892089
"CLSTN3",0.519504483739658
"CYP3A7",0.311193632961003
"DLX5",0.734547148675472
"DOCK3",-0.591407109841303
"DUSP9",0.212462899889569
"DYNC1I1",0.393195949736738
"EFCAB6",0.177310795647605
"EFNA2",0.128938897071907
"EFNA3",-0.187033978149182
"EGF",-1.22504524108583
"F13A1",-0.0286047875189951
"FAM155B",-0.679380670603067
"FAM174B",-0.256007574882738
"FCER1A",1.04054197945516
"FCER1G",-0.000225024902883407
"FCRL2",1.87916668686605
"FGF7",0.610709994299338
"FKBP6",-0.0826758974031796
"GABRR1",-0.989410569105999
"GABRR2",-0.0827903601739296
"GATA1",0.389353299248374
"GCKR",0.33896306272479
"GNGT2",0.734819859937237
"GPR25",1.22902170277222
"GPR68",0.227370153306779
"GRP",-0.0534956628729556
"HCN4",-0.424408578701262
"HECW1",-0.721598033926997
"HGFAC",1.3154792093069
"HIST1H2BB",-0.0796869553616168
"HIST1H2BN",-0.543065407492668
"HPR",0.846035571902134
"HSD3B2",1.29592500792122
"HSF1",0.147628194174041
"HSPA1L",-0.104578754922879
"HSPA6",0.73737956494573
"JAK3",1.31660186599391
"KCNC1",0.586141259138793
"KLK14",1.03147606195217
"LENEP",-0.504551010633965
"LPL",2.31718467562057
"LRRC37A",0.172862506941556
"LY75",0.522975934889476
"MAN1C1",0.39310483961801
"MCF2L",0.478558777734573
"MMP15",0.606299558922202
"MYOZ1",0.411204075533189
"NDOR1",0.579122282193505
"NELL2",-0.136700026261874
"NGF",0.627473920890074
"NMUR1",0.86216062479058
"NOVA1",-0.224705710959774
"NPAS3",-0.0632846776000965
"NPHP1",0.00533385888008553
"NPHS1",0.446432781837044
"OPN1SW",0.716506788965568
"OPRK1",0.360243693072011
"OSBP2",0.0459362789599047
"PIWIL1",0.0902466185532197
"PNMA3",2.53525347733751
"PPIEL",1.35679564629787
"PRKG2",0.0693442586600973
"RAB30",-1.12070240934867
"RCAN2",0.366593286077133
"REST",-1.77268697653264
"RPL23AP53",-0.22910538344983
"SDCCAG8",-0.0242936000573491
"SEMA3E",0.259054912124674
"SLAMF1",1.5832495053345
"SLC26A4",-0.576059800736326
"SLC2A4",2.1924628037398
"SLC6A6",-0.338232717397388
"SLC7A9",0.696498651585333
"SOX12",0.220049561916051
"SPP1",-0.848184215206496
"SPTA1",0.358971686272157
"SSTR1",1.30389910117847
"ST3GAL6",0.0737992074050361
"ST8SIA2",0.072520371590635
"TDRD1",-0.470626251590752
"TMEM35",0.184947338525593
"TNNT2",2.21883780157504
"TTLL3",0.959871787760093
"TUBA8",0.878636805893977
"VENTX",1.73263108304055
"VTN",0.3814261254738
"XPNPEP2",2.4089577672051
"ZNF257",-0.495209788186124
"ZNF835",0.392783598308133
