"","x"
"ABR",0.0828748308030546
"ACVR1",-0.246709063580813
"ACYP1",0.256013596140751
"ADAM8",0.651447038303927
"ADCY9",-0.569477790587413
"AKR1C3",1.22747754882807
"ANKMY2",-0.212023339274165
"ANPEP",-0.506847065170795
"ANXA6",-0.0439525944060191
"ARAF",0.325050559112083
"ARAP3",0.909135465863983
"ARIH2",0.175770031937066
"ATF3",1.10025204319951
"ATP10D",-0.0711701094228722
"ATP11B",-0.0628426802599592
"ATPAF2",0.155181630259227
"AVL9",-1.27687069875786
"BBS1",-0.236361480732845
"BEX4",0.579325698578751
"BID",0.472800064175489
"BTG1",0.735837767398875
"BTG3",0.15293861533997
"C11orf57",-0.458103733714817
"C1GALT1C1",-0.447732031625302
"C3orf14",-0.462142271508062
"C3orf52",-0.401135770439731
"C9orf3",0.32209762549514
"CAMK2G",0.235211987338299
"CASP7",-0.226884315380571
"CCDC109B",0.327663593781994
"CCDC6",-0.745168762573553
"CCDC68",-0.15677621734225
"CCNJL",0.76408150786124
"CD83",0.575210153950023
"CDC42EP3",0.487367930539633
"CDK8",-0.469873505489416
"CGRRF1",-0.0910159219062238
"CHD9",-0.902748111206182
"CHGB",0.271535248064145
"CHIC2",0.0774938692669575
"CIAPIN1",-0.356490758378349
"CIB1",0.285374758527595
"CKB",0.481208908126719
"CLCA2",1.57277035646446
"CLDN4",0.47792843530345
"CNNM4",-0.375910219190069
"CORO1A",1.6226968471005
"CRABP2",-0.132000495229911
"CREM",0.0878441589302162
"CRIP2",0.879426531536781
"CSGALNACT2",-0.450174509526188
"CXCL2",2.64997976819413
"CYBRD1",0.0990501432885367
"DAAM1",-0.915313936842718
"DAB2",0.0725004083015885
"DCUN1D2",0.435869815304344
"DDAH2",1.21501578787933
"DEGS1",0.380851930774501
"DERA",-0.0535208379651855
"DLG3",-0.317469829300303
"DMTF1",0.0744367642885531
"DNAJB6",-0.0319313291283288
"DNAJC17",0.675979583625378
"DNMT3B",-0.619163180752719
"DPY19L1",-0.254527687008809
"DUSP14",-0.10403075535305
"DUSP3",-0.183324297254656
"DUSP5",-0.318305671783298
"EFNA1",0.38554086725084
"EIF4B",0.0521143969501867
"EML1",-0.33179820843756
"EMP3",1.09202774195728
"ENDOD1",-0.21510372232257
"ENDOG",0.351784359507123
"ENO2",-0.606731004883566
"EPB41L4B",-0.686198525611322
"EXTL2",-0.263870893770008
"FAM57A",0.123374726730092
"FAM63B",-1.68305727220022
"FAM69A",-0.207603802965643
"FAT2",0.319287674557464
"FERMT2",0.244599693515783
"FEZ1",0.749867261871026
"FKBP1B",0.675370518456105
"FZD6",-1.52737715326272
"G0S2",3.86531663515782
