"","x"
"A2M",0.467973595610423
"ACOX2",1.59331913391727
"ADAM19",-0.223222084006503
"ADAM8",0.651447038303927
"ADCYAP1R1",-0.00407214376661552
"ALDH8A1",0.357075120888296
"AMBP",0.46472895401616
"ANGPTL4",2.29761748903626
"ANK3",-0.918466283735309
"ANO1",-0.0547969560656452
"ANPEP",-0.506847065170795
"APOBEC3G",1.28253630187719
"APOD",1.32723898436205
"ARHGAP24",0.507011995302151
"ARL4C",0.632359415932539
"ASTN1",0.0534129502732269
"ATP1A2",2.22700350505857
"ATP4A",0.79440883670551
"AURKC",0.388596010864316
"BEX1",0.0339681477070308
"BMP7",0.518102864461315
"BUD31",0.408716549178716
"C1QTNF1",1.6827629807679
"CALB1",0.454970203875482
"CCNJL",0.76408150786124
"CCR6",0.85484617329756
"CD1A",0.250932758384431
"CD80",-0.831192101597589
"CDHR2",0.0826966034619652
"CDK5R1",-0.470441410572466
"CDR1",-0.571037294824489
"CEACAM1",0.758453004881388
"CEACAM3",0.37397489013683
"CEL",0.251648499596408
"CEND1",1.17365494656644
"CHGA",2.11786833034188
"CHGB",0.271535248064145
"CHRNA3",-0.423965316420217
"CLSTN2",-1.24322932892089
"CLUL1",0.114104988934425
"CMKLR1",1.1865427262628
"CPA2",0.840659704458367
"CSF2RA",0.509001345585815
"CSF3",2.56394108845094
"CTNNA2",-1.41990266527367
"CTNND2",0.0951583472589192
"CXCL3",1.92100949013203
"CXCL5",0.902963458763647
"CXCR4",0.819256633388853
"CYP27B1",-0.0444583010006467
"DBH",1.35824038539514
"DCBLD2",-0.145684507673511
"DDX6",-0.563994700103394
"DHRS9",1.14786890032005
"DIRAS2",0.114225704461065
"DLGAP2",1.27819527652467
"DNAJA4",-0.883342702145787
"DNM3",0.48634251540464
"DNMBP",-0.374773995197515
"DOCK4",-0.106316992055294
"DUSP4",0.283132348284965
"DUSP6",0.701758836599358
"DYNC1I1",0.393195949736738
"EFCAB6",0.177310795647605
"EMP1",0.450952572109731
"EN2",0.489204412319319
"ERC2",0.0414308462834961
"ESM1",-0.627712412086403
"ETV1",-0.24301028029677
"ETV2",0.92350972934502
"ETV4",1.83339548538199
"ETV5",0.0610363244261176
"EVI2A",0.428919089882443
"EXOC6B",-1.33099457443882
"FABP3",-0.415977680768169
"FAM155B",-0.679380670603067
"FAM174B",-0.256007574882738
"FGF9",0.756337998141675
"FLT4",0.982302721690312
"FMNL2",0.148408416156295
"FNDC8",0.33896072393331
"G0S2",3.86531663515782
"GABRA3",-0.713572963745787
"GALR2",0.00859756229790774
"GBA3",1.4125173078487
"GFAP",1.92321043943813
"GFI1",1.46761538047925
"GLDC",-1.09253320085157
"GLRX",0.164360367444036
"GNG11",1.43032775549626
"GPR18",0.640299380650035
"GPR19",-0.282301102775659
"GPR37",0.282514464518517
"GPR4",0.581894563426707
"GRIN2A",-0.0462022492646015
"GRM1",-0.609851859542788
"HAS2",0.200409416808226
"HBEGF",0.96701566658862
"HEY1",0.299957466723791
"HIST1H2BB",-0.0796869553616168
"HIST1H2BO",-0.683942362634969
"HPN",0.643602863122254
"HS3ST3B1",0.337166767450432
"HSD11B1",1.77505651112042
"HTR7",0.517159361905538
"IGF2",1.7474457155818
"IL13RA2",0.0401476258613858
"IL1R2",1.47186204742885
"IL1RL1",-1.15157310937987
"INHBA",-1.6860487057012
"ITGA2",-1.12177364735475
"ITGB2",1.09777253539395
"ITGBL1",0.214421767045524
"ITPKA",0.370872205075994
"KCNA5",1.21888806846432
"KCNAB3",0.701760702724581
"KCNC1",0.586141259138793
"KCNH2",0.321461017059284
"KCNJ13",-0.127598565332954
"KCNJ8",0.57866041381267
"KCNK10",1.06565677908262
"KCNK3",1.29284024721884
"KCNK7",1.66034434931471
"KIF5A",-0.961175476775971
