"","x"
"10157",0.446395112667891
"34",-0.161998730654285
"1636",0.231957083721124
"8754",-0.650933328413384
"9255",-0.372128724281213
"262",-0.0963313187057769
"273",-0.166937596881468
"285",-0.56415272633757
"343",0.0798358352123501
"9411",-0.614952907051231
"93436",0.293101555199149
"444",-0.134264346443075
"471",-0.368559352839727
"79572",-0.876375257672758
"148229",-0.0875820643939115
"9334",0.168937103923769
"578",0.279151084127987
"11177",-0.716688064862503
"8915",-0.313174698063372
"9774",-0.571824605485808
"332",-0.509093304664121
"699",-1.04515861418573
"701",-1.23692672732584
"90355",-0.812038861471217
"781",-1.37697154203867
"867",-0.385188925010819
"79080",0.163319865670952
"6368",2.37685999314172
"891",-0.569697677934878
"9133",-0.966379808779578
"898",-0.0541464745358956
"902",-0.0830950198696538
"926",1.7562309389138
"996",-0.692991299611231
"10435",0.705583430775482
"8318",-0.0230845139259791
"1033",-0.376886061003802
"10153",-0.479574288355776
"1058",-0.602375229499506
"1062",-1.34200259933892
"9859",-0.468939059260385
"1121",-0.616772428864113
"1164",-0.67194431776539
"1271",2.25687319163958
"1359",-0.975762056489647
"1429",-0.619182557733027
"1434",-0.823605741777075
"8727",0.166571393197832
"11068",0.194428355971083
"10926",-0.451419247914001
"9188",-1.05130398923884
"1719",-0.861761115804527
"54505",-0.550436067893231
"22943",1.30190611088071
"10301",-0.0309713195521407
"9787",-0.994203994499494
"23317",-0.569439489392786
"1968",-0.415843164934992
"9852",-0.715321471028897
"9156",-0.748641320779292
"2167",3.77204830331309
"2289",0.128225465064678
"2321",-0.238459420153751
"9568",-0.333062362728485
"2627",1.00453932602265
"2861",0.282514464518517
"2828",0.581894563426707
"7290",0.387671695496841
"8341",-0.543065407492668
"3161",-1.22240941500618
"9173",-1.15157310937987
"3569",2.54375391258926
"3625",0.902356896863799
"3843",-0.306199738003995
"3673",-1.12177364735475
"3690",-1.17331268971236
"3832",-0.95471872038097
"3835",-0.0689031548724145
"9493",-1.06907128420701
"687",0.307574638238768
"4001",-0.524843914867464
"7804",-1.17550420000645
"10234",0.283910709825771
"9208",-0.630974627992409
"4085",-0.661839057688646
"7975",1.24586926583415
"4131",0.627578836196293
"6885",-0.491554634724145
"5597",-0.934194173647056
"8930",-0.0431757991319907
"4173",-0.957017648632184
"23195",-0.736605380033165
"4232",0.603123213667807
"4238",-0.587256913994622
"4289",-0.572713414238724
"4323",0.111213919243901
"22915",1.81112500370088
"10200",-0.272688752167056
"9801",-0.59022495046278
"4501",0.97142719115231
"4644",-0.54891331229668
"4683",-0.819452317049099
"8202",-0.673836764816759
"10403",-0.970285465757771
"140609",-0.425045243080689
"26155",0.142626266664634
"7025",1.10880259906615
"8829",0.15875855503197
"11051",-0.653538851857327
"9631",-1.10560502439503
"10762",-0.235224940306468
"26578",-0.22105483781442
"10914",-0.546047480470529
"5099",-0.114220313862576
"80055",0.0190574684209403
"5255",-1.14007836094517
"5334",-0.0971283525638068
"10733",-0.81394617113926
"5411",-0.0778378407147138
"56902",-0.339971442464733
"10940",-0.563593046850569
"51367",0.351382307347623
"9360",-0.667495714688463
"5567",-1.09694243704026
"10196",-0.57650131900974
"55660",-0.633230582753305
"23362",-0.158429097873322
"5789",-1.07369801343634
"5791",0.115277742807102
"5865",-3.5239480878555
"5906",0.0245336788440788
"5922",-1.26863942907356
"51109",-0.499637698236019
"5965",-0.407877071483456
"5984",-0.24428728666498
"5997",1.1880927506385
"5999",-1.06621935389165
"8490",-0.0414780902940558
"55183",-1.32367125367207
"390",0.355646835104214
"6049",-0.553233644180497
"6094",0.824779079442637
"6102",-0.73473867644329
"6103",-0.291904951340797
"6241",-0.51748669933298
"23223",-0.134252015971252
"23212",0.245813110466052
"26278",-0.032975918529734
"6303",0.0657312603914974
"6400",-0.661620356236925
"5055",0.025582725168221
"26040",-0.12539478259399
"10463",-0.594556063068985
"9497",-0.291334664931285
"6542",-1.48146814598375
"10051",-0.819153146388924
"10615",-0.715151098548562
"9517",-0.603055215118991
"6767",-0.179032083264509
"26872",0.112047510882182
"27284",-0.250435901216746
"7019",-0.489814050612981
"7045",-0.250719518788814
"57187",-0.722828935060557
"7090",-0.333961064620004
"7112",-0.483604395227287
"7706",0.0331723700861342
"55687",0.769596728571752
"7103",2.08900733107774
"9652",-1.1305129973912
"7272",-1.17455915607605
"5756",-0.644751839669296
"6675",-0.165611367042165
"7347",0.0914102441880276
"7360",0.114874089736918
"8975",-0.827798225328811
"7424",0.589808202040692
"7443",-0.262702815593065
"7518",-0.234419041905326
"7525",-0.453464510647867
"55854",-0.460386225062861
"51351",-0.700966643659063
"7678",-0.434120554987589
"56242",-0.700298472896782
