"","x"
"8310",-0.17308910338688
"55811",0.500824790025306
"147",0.505611038076699
"165",0.365609097591574
"246",0.595848041350339
"154796",-0.290600426198761
"286",0.0462947364707125
"290",-0.506847065170795
"22899",1.33738078358277
"444",-0.134264346443075
"23245",-0.951653368005084
"22926",-0.660139604552599
"9914",-0.633395032229978
"554",3.43313861124
"8314",0.37415231265985
"10409",0.266246964750033
"375057",1.07210951802932
"257407",-0.0139932128444446
"775",0.172571731305241
"8573",-0.563691570587494
"23468",-0.901114276908333
"440193",-0.457425366393156
"26093",0.907160686029849
"901",0.0580207427511096
"10435",0.705583430775482
"1002",0.428898577627226
"8558",1.17414560779249
"50937",-0.44819807824651
"1050",1.39668917378132
"1066",2.21877479613023
"26038",0.792431196475822
"8646",1.05318863123559
"23155",-0.237951871139855
"23562",-0.43811236073946
"1195",0.222331943851749
"1290",-0.364333400502517
"1291",0.971443636517927
"26958",-0.083393795610535
"1488",-0.195583321428329
"1509",0.735577404437207
"8722",0.687000449816885
"1579",0.583329612828245
"747",-0.0226529562755999
"222161",0.247199198768978
"1749",0.734547148675472
"55567",-1.17674924078945
"1946",0.853928490312225
"2103",0.965050367029717
"2116",0.92350972934502
"9130",0.610828938744975
"2263",-0.287428652126316
"2280",0.184125685449825
"2302",0.407597392766056
"2356",0.558974270445686
"23401",-0.110938635809677
"6624",1.17675117345889
"8326",1.48772117888137
"2561",-0.627922379689856
"26330",1.00876369711594
"2622",0.143596868669944
"2762",-0.387198794593292
"2779",-0.157262034622945
"55970",-0.3375547594694
"11318",0.625283582996266
"2853",0.0603864915782387
"9687",-1.53206535890696
"2905",0.176647652239916
"2925",-1.48810537562769
"26959",-0.128822828039152
"8916",-0.496265526264141
"3096",-0.440485310045723
"3128",1.51966247520405
"3145",-0.130677583369494
"3236",1.10164477769037
"3248",0.230568752826059
"126393",2.8121002534569
"29851",1.15701748596213
"3665",1.15165690277636
"81875",-0.369060396078559
"3678",0.352417608945598
"3682",0.503523990421679
"3706",0.370872205075994
"3749",0.880624101989142
"9674",-0.607418975088531
"283212",1.23153903780726
"5653",0.333813795535426
"3860",-1.76583357733829
"3861",2.51406529472293
"3880",0.625588074871501
"8844",0.856669559953759
"3897",1.03774955985192
"23641",0.00820408104274384
"9355",0.277887478715501
"7940",1.2844724669309
"10905",-1.35695528317801
"4146",0.416644598209009
"4353",0.992538929139169
"758",0.815457952470564
"439921",0.0349473809492874
"26151",0.483671713880293
"8648",-0.471427056051287
"8509",0.173295395361291
"4814",-0.085857276187238
"26257",0.444284120328371
"2063",0.411629337626588
"4901",0.908435258124467
"4924",0.523521824245629
"23386",0.0560693093972305
"169611",0.324516346770806
"5027",-0.787603202375107
"124222",-0.190456401194433
"25849",0.0612665253758202
"25859",0.737473638823308
"5153",1.27700287538255
"5138",2.03541431392459
"5141",0.249192750634677
"8654",-0.833111917799863
"5255",-1.14007836094517
"84720",-0.416588773392407
"8395",0.434942015580311
"5322",1.23057361836209
"22874",-0.170877990641438
"9677",-0.442557486113559
"5530",-0.355614332171406
"5553",0.954258834585307
"5582",0.328455041011925
"5729",1.31884530234279
"5739",1.5051461776331
"5746",0.527891016904154
"5753",-0.331773993213665
"5789",-1.07369801343634
"5883",0.431176877584191
"6327",2.05216519632744
"55752",-0.282251101741925
"6421",-0.203945962967534
"53358",0.386554384335395
"5003",0.33943937525416
"284439",0.573891440037671
"6585",0.398866555424724
"6623",1.80429854079127
"8651",1.42814376943321
"54434",-0.284863288110834
"6750",0.0256806301609074
"11346",0.772281263348065
"29114",0.30383174512966
"6988",-0.0338349644167857
"7047",-0.547012598592826
"148022",0.125211343637682
"7077",0.277408618866523
"7090",-0.333961064620004
"7127",0.328592872786971
"10475",0.122637619858913
"7425",0.65239542277094
"55823",-0.196956437711162
"11326",0.775061707856484
"7448",0.3814261254738
