"","x"
"ABCC10",0.387287569507161
"ABHD10",-0.369274988754968
"ADCY1",-0.807817188345852
"AES",0.511068362156723
"AHSG",-0.353350520981407
"AMACR",-0.188075798165557
"ANKZF1",0.487071189731797
"APBB3",0.907799091748761
"ASB8",-0.296007188824646
"ATP10D",-0.0711701094228722
"ATP11A",-0.207580216474217
"BAZ2A",-0.403333132862278
"BBS9",-0.000901647890085815
"BTD",-0.146499655389697
"C10orf76",-0.135266628604036
"C11orf21",1.69288595149572
"C11orf68",0.701791765526676
"C12orf29",-0.258888755482316
"C16orf72",-0.6019172399964
"C19orf60",1.72257036098151
"C6orf47",0.551152028947062
"C6orf48",0.891756980836864
"C7orf43",0.680213859081503
"CA11",1.63745168809132
"CAPN10",1.57687417619891
"CAPN2",0.108736295054307
"CBFA2T2",-0.196204860279888
"CBLC",0.364811813767574
"CD180",0.378095921885429
"CD200",0.625894787474758
"CD83",0.575210153950023
"CDK14",-0.293666445670263
"CES2",0.139142228149773
"CITED1",0.977333308471444
"CLCN4",1.41625278233153
"CLDN7",-0.150382415903974
"CLUAP1",-0.484152700688977
"CNPY3",0.58233554514879
"COL1A1",0.431669317711542
"CRYAA",0.0610800386961924
"CSNK1G3",-0.742103127111831
"CTBP1",0.802448311012231
"CTDSP1",0.626596706880431
"CTSF",0.687000449816885
"CXCL5",0.902963458763647
"DBNDD1",-0.764351616370194
"DCHS1",0.496394142887954
"DDHD2",-0.947357413331092
"DGCR2",0.350699744684693
"DHPS",0.190563362194165
"DOPEY2",-0.935666728981823
"EIF4A2",-0.205638072726637
"FAM131B",0.163835235568137
"FARP2",0.0827793505192926
"FEM1B",-0.772713027174955
"FGF2",1.25903131102413
"FKBP4",-0.790125931745544
"FOXJ2",-0.512814272407815
"FXYD1",4.13643158827285
"GAP43",-0.273680544117662
"GCNT4",-0.936306698682658
"GGT1",0.7466487040381
"GLB1L2",0.171057586872757
"GLT8D1",0.0443620408740746
"GORASP1",0.0628631051794993
"GPATCH1",-0.166642402976031
"GPSM3",0.967676826695086
"GRAP2",1.10136500448716
"H1FX",1.02329508691135
"HDAC5",0.489403742422619
"HIST1H2AC",-0.578603712123559
"HIST1H4J",0.541679045100285
"HLA-B",0.560552196997151
"HMGN4",0.0296969236637498
"HSD17B8",0.487426047467321
"HSPA1A",0.40551750453036
"HSPB1",0.516877449215269
"HTRA2",0.568589883740229
"IFNAR1",-0.373474122943094
"IFT88",-0.228333713958712
"ITPK1",0.196138751520957
"JARID2",-0.00066197681628602
"JUN",1.5584657708163
"KIAA0040",-0.607418975088531
"KLF2",1.63832287007273
"KLF3",-0.343620178839316
"KLHL9",-0.722576084856263
"KLRC3",0.0812259446422566
"KRT18",-0.247100861573033
"LAMC1",-0.309627656055504
"LDOC1",0.00820408104274384
"LIPE",3.0425899800481
"LRFN3",0.633982932699879
"MAN2A2",0.189731771586418
"MIPEP",-0.304341038560659
"MRM1",0.646606189391181
"MSL1",-0.199522478453906
"MUL1",0.339391797701523
"MYBPC3",1.05754036835506
"NAAA",-0.0817534689325151
"NAGPA",0.659889598380531
"NCK2",0.762019710807711
"NCOR1",-0.516329761512026
"NCR3",1.46557582672032
"NEK9",-0.272578585486571
"NENF",0.53955936780961
"NSA2",0.122031491826457
"NSUN5P2",1.13952457022485
"NUCB1",0.523521824245629
"NUDT18",0.945560091355341
"OVGP1",0.489334172760165
"P2RY14",0.688788054115595
"PAIP2B",-0.943062846420538
"PAOX",0.696042539861399
"PCBP4",0.951648008885145
"PDK2",0.34809567993362
"PDP1",-0.0987494791854028
"PEMT",1.25073517216573
"PEX14",0.636549629360137
"PHF1",0.886447758046405
"PHKA2",0.0474638605599073
"PI4KB",0.190123455721693
"PIGO",-0.416588773392407
"PKD2L1",-0.506191585813722
"PODXL2",0.487176080059666
"PRDM4",-0.439819816246235
"PRKCDBP",1.67971576568482
"PSKH1",0.311509437648165
"PTOV1",0.354423589861324
"PTPRU",-0.349129307062018
"RAB4B",0.830689416221609
"RBM7",-0.20938851070757
