"","x"
"ABHD3",-0.467887755065299
"ACSL4",-0.0324133489361415
"ACTL6A",-0.627297624845961
"ADA",1.10216822999922
"ADH4",2.01071435813028
"ANO7",-0.607842293690091
"APITD1",-0.0909282824821546
"ARL15",-0.217926012228311
"ARRDC3",0.195295893014069
"ARSJ",0.0569478001631535
"ATAD2",-1.45810835456332
"B3GNT3",0.498050555359142
"C10orf10",1.63916203343497
"C14orf142",-0.409903667906795
"C17orf64",0.544565914629203
"C1orf159",0.910855301807093
"CA7",-0.451092021135031
"CAPN12",0.531021661775625
"CARD16",0.688400795171908
"CDCA7",0.607862679607931
"CDK11B",0.207019955524337
"CENPH",-0.164090233941675
"CERKL",-0.119468839408014
"CHAC2",-0.394221156295365
"COBL",-0.620826275483924
"COL8A1",-0.275209404057658
"COMMD9",0.230638534957333
"COQ4",0.635720312600608
"CPPED1",-0.404201264117525
"CSAD",0.814534320708368
"CTDP1",0.713839884925333
"CXCL5",0.902963458763647
"DCAF17",-0.5818904704042
"DGCR11",0.186187091610417
"DISC1",0.343927890837049
"DISP2",-1.59372011516251
"DPYD",0.233697166334121
"DTWD1",-0.296189230454606
"E2F8",-0.87846085746996
"EIF3CL",-0.106781990978204
"EMB",-0.0173797915557159
"EREG",0.649468016881899
"EZH2",-0.0413260973221972
"FAM153A",1.32429303866548
"FAM173B",-0.415546413605941
"FANCL",-0.140645021789352
"FRMD4B",-0.0325783191982471
"GALNTL6",-0.712311894869873
"GDPD3",-0.141679450249036
"GFRA3",0.611550425563248
"GINS1",-0.65917285539025
"GJB6",-0.804663990865374
"GRID1",1.38497808084412
"GTF2H2",0.400456145255422
"HOXB2",0.90102120351176
"HS3ST3A1",1.00460482773588
"IFI6",-0.511860796732441
"IFIT1",-0.907722108202839
"IL7R",0.0975994283748503
"IRAK2",0.0181755614951704
"IRGC",0.307534488032436
"IRX5",-0.501317719731529
"KCNMB3",-0.313498250056585
"KIAA0754",-0.951807386293122
"KIAA1841",-0.219329284296906
"LFNG",0.68372572000059
"LIG1",0.201297500836602
"LOC90784",-0.116021646762632
"LYPD3",-0.359248514803708
"MAP3K6",0.959613105562813
"MCM3",-0.119231525664904
"MCM4",-0.957017648632184
"MCM5",0.647678723828109
"MEGF6",1.52174299878822
"MIR17HG",0.643693060796555
"MMP10",-2.28756428005077
"MMP1",-2.05272457985334
"MN1",0.672785408765716
"MON1A",0.481870980333462
"MYSM1",-1.3594528464395
"NBEAL1",-2.1425173584529
"NFKBIE",0.764153916437958
"NID2",-0.543696010837919
"NOL12",1.02118751482124
"NRP1",0.15875855503197
"NYNRIN",0.0909682943660391
"OTUD6B",-0.706099614244015
"PAK3",0.1578618752181
"PC",0.496150832530194
"PCDH19",-0.768723688960365
"PCDHB4",0.387977317384786
"PHLDA2",0.7007117927228
"PIK3C2B",0.147095745482081
"PKP2",-0.830945628511385
"PLAT",-0.820224219784301
"PLK4",-0.81394617113926
"POLR1A",-0.710022981688935
"POP1",-0.563593046850569
"PPIL1",-0.308885739951768
"PRR19",0.487761676445893
"PRSS33",0.350742270166493
"PTBP2",0.223385466600708
"PTGER4",1.34555775427981
"RAB33B",-0.311434646954519
"RACGAP1",-0.855397712561976
"RAP1A",0.0245336788440788
"RARA",0.243141264734275
"RCBTB2",0.555088851216511
"RFTN1",0.759954893753802
"RNF168",-1.31286009502376
"RNF220",0.382533079916164
"RRN3",-0.929313900532396
"RTN4IP1",-0.0294890395844055
"S100A9",1.08154916673812
"S1PR3",-0.424825224887202
"SCRN2",1.46148051722481
"SEMA6B",1.28590198094274
"SERPINB2",0.025582725168221
"SH3TC2",0.281099470498744
"SLC12A5",0.507693820107505
"SLC2A6",1.17976318892633
"SNX32",1.35135257306452
"SOAT1",-0.163769971771602
"SPDYE1",-0.177822616025963
"SPNS3",2.25049734886693
"ST8SIA2",0.072520371590635
"STARD3",0.648376602499743
"STK17B",0.245102807908582
"SUV39H2",-0.612180532925928
"SYT15",1.53024399930216
"SYT1",0.00892324926853622
"TGM5",-0.235385011990667
"TMEM14A",-0.000778448141006177
"TMOD1",1.11569431687422
"TREML1",1.44667782817802
"TTC14",-0.310364889438716
"UHRF1",-0.387278579503525
"UNC119",0.309088964552488
"UTS2R",1.2260000406529
"WASH3P",1.32575577035223
"ZBED2",1.0025702424456
"ZNF135",-0.241958702124092
"ZNF3",-0.00890983415282372
"ZNF436",-0.567324605962392
"ZNF451",-0.353799279876507
"ZNF628",1.09990234655754
"ZNF721",-0.361076660313827
"ZNF782",-0.671625131278957
"ZNF789",0.852538088487157
