"","x"
"A2M",0.467973595610423
"AK1",0.537392492267845
"ALDH6A1",-1.04726009766196
"APOE",1.67902171657339
"AQP3",-0.486970294546364
"ATXN3",-0.217785619760053
"B3GAT1",1.5656167796646
"BAALC",0.164938720920324
"BAG3",-0.0744619551493147
"BLNK",-0.23787631663865
"BST2",0.508743724839273
"C1orf54",0.764416677450036
"CA2",-0.653483339330892
"CDH22",0.890707307228435
"CHN2",0.0243047531741123
"CLIP3",0.534544315395072
"COL14A1",0.998822261871522
"COL9A3",2.67998052217884
"CRABP1",1.72846908664727
"CRABP2",-0.132000495229911
"CREM",0.0878441589302162
"CRIP1",0.371313552342089
"CUX2",-0.976077577654561
"CXCL14",0.838986887357096
"DDC",-0.0537300050452477
"DDX60",-0.847988993267298
"DIO2",-0.742314833010239
"DIRAS3",0.77030654549747
"DLK1",1.88878173944498
"DMD",0.754290573088243
"DOK5",0.399621749597985
"DPYD",0.233697166334121
"DUSP2",2.08241920489521
"EBF2",0.263440449450394
"EEF1A2",-0.683520976273785
"EFHD1",-0.697174296038875
"EGFL6",0.559340774275037
"EGR1",1.56580428808313
"EPB41L3",0.0803065952281345
"EPHA3",0.777252869212908
"ESRP1",-1.12996792696761
"EYA4",0.480434465279376
"FAM46A",-0.2090351891882
"FANCF",-0.219566354751594
"FOS",1.50089210172373
"FRMD4B",-0.0325783191982471
"GAS2",0.632233838227358
"GAS7",0.737486568531526
"GLS2",0.158992900094172
"GNG7",1.11372276634917
"GPD1L",-0.684652750024034
"GPR137B",-0.275180378852446
"GPR88",-0.105591358763171
"GTF2A1L",1.67210990371762
"GTF2I",-0.826736433638392
"GULP1",0.317758648164043
"HIST1H4H",-1.06245201236278
"ID2",0.330676063186319
"ID4",1.77226059524315
"IFI27",0.42405895088605
"IFI6",-0.511860796732441
"IFIT1",-0.907722108202839
"IFIT2",-0.600189973926403
"IFITM1",0.493385369807883
"IL1R1",0.144623206947584
"IRF9",0.126545244333672
"JUP",-0.174401112793379
"KCNJ16",1.9167244837749
"LECT1",-0.120918458968051
"LY6E",0.557203944539899
"MAF",0.911884959297714
"MAOB",0.756037973277573
"MAP7",-1.09652974164831
"MCTS1",-0.0809567060042655
"MGC2889",-0.0512654344876624
"MIA",1.74928251056218
"MPPED2",-0.211173838601752
"MVP",0.426921120379942
"NDRG2",1.04473251713003
"NMNAT2",0.862592976453381
"NTS",1.23273413682834
"OAS1",-0.659710917284604
"OLFM4",0.866176442558079
"OSBPL10",-0.624276676490936
"PCGF2",0.299963878190508
"PCP4",1.44079236400296
"PDE4B",1.48240571936151
"PDE5A",-0.833111917799863
"PDE7B",0.398733974725421
"PDLIM5",-1.08587726975082
"PEG3",-0.565893925041239
"PENK",2.40698491284467
"PHYH",-0.0183489224175936
"PID1",1.34857016632573
"PIK3C2B",0.147095745482081
"PKP2",-0.830945628511385
"PLCB1",0.484180327257081
"PLEKHA4",1.54855469270041
"PLN",0.345545461588707
"PNMAL1",0.818150994219795
"PPARGC1A",0.859070733309205
"PROM1",0.320198233014553
"PRPF6",0.101261780413921
"PTER",-0.692637029091382
"RBP4",3.9248987223217
"RGS2",1.1880927506385
"SCNN1A",-0.629273031935193
"SEMA3E",0.259054912124674
"SEPP1",0.319295348106064
"SERPINI1",-1.10841506800238
"SH3BGRL",-0.713954638871713
"SKAP2",0.0847802059944103
"SLC16A4",-0.488877269097308
"SLPI",1.01527728270793
"SNCAIP",1.06297618395779
"SOCS2",1.43487139880207
"SOX2",0.392152693021342
"STK17B",0.245102807908582
"STON1",0.16892537444754
"SULF1",-1.16562535384816
"SYT17",-0.946417017616619
"TCEAL2",1.02295806373039
"TFAP2A",-0.397283447036782
"TMEM176A",1.66816169304145
"TMEM176B",1.49492060862722
"TMOD1",1.11569431687422
"TRAPPC6A",0.772088124867235
"TRIM2",0.540430681611689
"TSFM",-0.14696778609344
"TSPAN1",-0.847549594939338
"UBE2L6",-0.100115182666404
"UNC5C",-1.04331520763598
"VAV3",-0.361413532001629
"VPS8",-0.492951862370238
"WFDC2",1.69953205646713
"ZCCHC24",1.11088704333042
