"","x"
"ADAM9",-0.650933328413384
"ALPK1",0.0207816887019755
"ANGPTL4",2.29761748903626
"APPBP2",-0.839170735121404
"ARHGAP32",-0.982013212455635
"ARID4B",-0.450784373224724
"C2CD2",0.60805977975422
"C3",0.997451483875215
"CASP10",0.788111441235801
"CCAR1",-0.78642702329279
"CD55",-0.459743772556714
"CLDN23",0.304054582235564
"CLINT1",-0.539954471769166
"CLTC",-1.16963271066786
"CNKSR3",-0.27426021590299
"COL4A3BP",-0.238578362870754
"CTSC",0.569836202904642
"CWC22",-0.183235641136189
"CYP1B1",0.548337842043456
"DCTN4",-0.830520298192912
"DENND2D",-0.216973048138605
"DIP2B",-0.76483479438611
"DOCK1",-0.358411688963388
"EP400",-0.227252414076223
"EPDR1",0.585265789149964
"ESRP1",-1.12996792696761
"FAM160B1",-0.338994167605187
"FAS",0.722576930701617
"FNDC3B",-0.56309222307924
"FRMD4B",-0.0325783191982471
"FUCA1",0.00617171812578129
"FXR1",-0.522608208942468
"FZD3",-0.625609902043141
"GALNT5",-1.09479331835618
"GATA6",1.00453932602265
"IQGAP1",-0.544103108489574
"ITPRIP",0.702958601045052
"KIAA0196",-0.920427359333006
"KLHL21",0.157418902684745
"KPNA4",-0.504029415044043
"LMO7",-0.754934712010094
"LOXL1",0.905685835024245
"LRBA",-1.29389786140775
"MAP3K5",0.208440488679019
"MCPH1",-0.0822652722267447
"MGEA5",-0.334939589697387
"MIOX",0.54947372485468
"MKL2",-1.21364668955845
"MMP9",0.79527241289621
"MYH10",-0.436138008970113
"MYO10",-0.248163411748303
"NCOA6",-0.72962559383371
"NCOA7",0.641412045709855
"NEDD4L",-0.628481799059518
"NKAPL",1.06440353371616
"NPEPPS",-0.873229215107261
"OFD1",-0.215550614000774
"PARP8",0.0528817226327669
"PDK4",0.9141393728841
"PHIP",-0.49300197564449
"PLAU",-0.641841812307775
"PLEKHA5",-0.75042431615743
"PRDX4",0.0977269125244299
"PTER",-0.692637029091382
"PTGS2",0.838577376688816
"RANBP2",-0.704692881127228
"RCBTB2",0.555088851216511
"SAA1",3.23775881043738
"SAA4",1.7244961325217
"SCAMP1",-0.675186382751753
"SDR16C5",-0.164019924904279
"SEMA4D",0.437837721662085
"SGPP2",1.09542369225075
"SH3YL1",-0.0415497993102824
"SIK3",-0.156882934564418
"SLC46A3",0.0100781180065144
"SNAPC1",-0.043933512044995
"SORT1",-0.522197368904592
"SQRDL",-0.128767549266395
"STAT5A",0.677008696138139
"STRBP",-0.70092500356633
"SVIL",0.364798340503567
"TBCK",-0.535749661955564
"TNIP1",0.459544285088633
"TP53BP1",-0.789684456182288
"TP53BP2",0.0532579291377078
"TPD52",-1.46919424622911
"TRIM47",0.64701586454267
"TRIP11",-1.18881122455733
"TSPAN6",0.421327462264347
"UBA7",0.8145069352089
"UPF2",-0.432741454343459
"USP47",-0.559188218301181
"VPS13C",-0.721974743509174
"WDFY3",-0.834954662711909
