"","x"
"ABCG2",0.135890604613957
"BLVRB",0.195384840723603
"CARD9",1.45646636416425
"CD1A",0.250932758384431
"CD1B",0.970545997878931
"CD1C",1.82651795398128
"CD1E",0.973234447041697
"CH25H",1.77927182396914
"CLEC10A",2.47468598477368
"CSF1R",0.261748919784418
"CTNS",0.267187454748007
"F13A1",-0.0286047875189951
"FABP4",3.77204830331309
"FZD2",0.809853383205357
"GSTT1",2.16381179064186
"GUCA1A",-0.0144263304912396
"HS3ST2",0.963900022114297
"LMAN2L",0.11154621058275
"MMP12",0.112952021973156
"MS4A6A",0.423335907130005
"NUDT9",-0.188350866948301
"PDXK",0.394438732528489
"PPARG",1.6537953205777
"PREP",-0.240116957583818
"RAP1GAP",0.0537421524432763
"SLC26A6",-0.0961248869461034
"SLC7A8",-0.882794213801119
"SYT17",-0.946417017616619
"TACSTD2",0.234393704140435
"VASH1",0.740978869809337
