"","x"
"ABT1",0.467086976795497
"AES",0.511068362156723
"APBA2",0.926944219960462
"ARHGAP8",0.0436807248264362
"CAMLG",0.00807334453705277
"CD8A",1.5558772791812
"CD8B",1.7562309389138
"CDKN2AIP",-0.259064224013917
"DNAJB1",-0.0940428613880821
"FLT3LG",1.88153001519773
"GADD45A",0.4723953934422
"GZMM",3.09457484928227
"KLF9",0.307574638238768
"LEPROTL1",-0.0351597726821172
"LIME1",2.95458824316082
"PF4",0.276643408740344
"PPP1R2",-0.283650761095105
"PRF1",1.92816405186557
"PRR5",1.37030617392763
"RBM3",0.20753500534504
"SF1",0.255603862932627
"SLC16A7",0.320791998582744
"TBCC",0.28859397123012
"THUMPD1",-0.758297024657049
"TMC6",0.843340116269597
"TSC22D3",0.295307555025479
"VAMP2",0.473834430567041
"ZEB1",0.0720881761612653
"ZFP36L2",0.978356752188842
"ZNF22",0.504772242896319
"ZNF609",-0.909259404209917
"ZNF91",-0.975722759110318
