"","x"
"ANP32B",0.158411588553217
"ASF1A",-0.233757872024747
"ATF2",-1.01120386895974
"BATF",1.05649136362063
"CD28",0.786770042876678
"DDX50",-0.0994645841412868
"FAM111A",-0.145001922859506
"FRYL",-0.626467724780662
"GOLGA8A",1.58956077370496
"ICOS",1.15701748596213
"ITM2A",1.59577163712963
"LRBA",-1.29389786140775
"NAP1L4",0.252052081288053
"NUP107",-0.573426480325407
"PHF10",-0.123247940311856
"PPP2R5C",-0.247351045887539
"RPA1",-0.290969840138594
"SEC24C",-0.334017298689861
"SLC25A12",0.0372830056659695
"UBE2L3",0.0694474277163012
"YME1L1",-0.6146268158028
