"","x"
"ABHD2",-1.07997652843646
"ACACB",1.06201249651228
"CAT",0.366921540877991
"CCR3",0.491564026096004
"CLC",0.372822653611827
"CYSLTR2",-0.0487513340150074
"EPN2",-0.21186751789874
"GALC",-0.520941011960073
"HES1",0.447165978329243
"HIST1H1C",-0.410373079318838
"HRH4",0.923030647017293
"IL5RA",0.961147120215883
"KBTBD11",0.320265908981562
"KCNH2",0.321461017059284
"LRP5L",1.31097850057476
"MYO15B",1.63631262677668
"RCOR3",-0.401246904279923
"RNASE2",0.00183134921408086
"RRP12",-0.134252015971252
"SIAH1",-0.596591281112984
"SMPD3",0.116494785462816
"SYNJ1",-0.833101246608155
"TGIF1",0.0254456703627642
"THBS1",-0.775365071396685
"THBS4",1.38983463754674
"TIPARP",-0.352152922328032
"TKTL1",1.15885378774744
