"","x"
"APBB2",-0.576264491377488
"APOD",1.32723898436205
"ATP9A",-0.529536332812265
"BST2",0.508743724839273
"BTG3",0.15293861533997
"CCL4",1.3174846889945
"CD38",0.935350781064161
"CD70",0.639946948178284
"CTLA4",1.22409947819107
"DGKI",-0.133444897771931
"DOK5",0.399621749597985
"DPP4",0.537003393141695
"DUSP5",-0.318305671783298
"EGFL6",0.559340774275037
"GGT1",0.7466487040381
"HBEGF",0.96701566658862
"IFNG",1.35006137847364
"IL12RB2",0.585250856305479
"LRP8",-1.17550420000645
"LRRN3",1.65065609293173
"LTA",1.16941846737863
"SGCB",-0.198371671195702
"SYNGR3",0.412620628022688
"ZBTB32",0.940036114030238
